pici_id	radius	function	mean	variance	skew	kurtosis
SPECTRUM-OV-068 IO	60	intensity	0.04011656405163853	0.06520171143963419	8.250932319534378	74.97734670126367
SPECTRUM-OV-090 IO-3	60	intensity	0.3273642857142857	0.45012951959750563	11.38839883870198	192.82902893264284
SPECTRUM-OV-083 LA-2	60	intensity	0.002496191512513602	0.0004580606492603851	8.457370540226437	69.52711645468999
SPECTRUM-OV-003-1 IO	60	intensity	0.0074913734939759035	0.0018147126918484544	7.442486348640882	64.34352701380247
SPECTRUM-OV-003 LA	60	intensity	0.02418884688090737	0.010109606283925513	4.57920913581623	19.376213191559252
SPECTRUM-OV-009 LUQ	60	intensity	1.0916654089709763	16.17403918557919	7.707682123397311	71.24652519407451
SPECTRUM-OV-105 RUQ-2	60	intensity	0.8004033295063145	1.3934310264757113	1.6094378444913828	1.44043550228203
SPECTRUM-OV-003-1 PP	60	intensity	0.032021461027612726	0.014155552702653932	4.671221730973163	23.57581535723459
SPECTRUM-OV-031 LN	60	intensity	10.935658620689656	76.46704550702336	0.5941549656305214	-0.38006847704898483
SPECTRUM-OV-110 PP-2	60	intensity	0.0745238095238095	0.024182098004535146	2.131040073398199	2.993337803545275
SPECTRUM-OV-041 RO	60	intensity	0.3191427363896848	1.553516094037498	5.642932521587605	35.52661696536207
SPECTRUM-OV-105 IO-2	60	intensity	0.22685572763028516	0.9229593980915797	8.261915255839192	86.95740656864764
SPECTRUM-OV-003 RA	60	intensity	0.4984429166666666	0.7591373078873264	2.335958621056207	5.150194477814949
SPECTRUM-OV-003 IO	60	intensity	0.030179764189745002	0.04295564379122489	9.668494638841823	102.91059214503709
SPECTRUM-OV-081 LA-3	60	intensity	0.04606158319870759	0.029383437428834345	5.018744040176045	33.56565928522275
SPECTRUM-OV-107 IO-3	60	intensity	0.004996775122372589	0.00045940559858375187	5.041232493056937	27.746638896130406
SPECTRUM-OV-053 LFT	60	intensity	0.08029094955489616	0.02823111353530013	2.80447278402284	8.794093261778048
SPECTRUM-OV-003 LUQ	60	intensity	0.0008125	4.628681469298247e-06	3.071795787881169	9.44854799481021
SPECTRUM-OV-082 BO	60	intensity	0.004069544908581343	0.002479212097977865	14.235683649061176	208.15666436838112
SPECTRUM-OV-042-1 IO	60	intensity	0.00014409422694094227	1.4587159513070832e-06	8.698306478879259	74.28735354832057
SPECTRUM-OV-014 CS	60	intensity	0.08712593768032312	0.06491073398678668	4.249429920767302	23.01538061061444
SPECTRUM-OV-014 RUQ	60	intensity	0.0007929255097794425	7.555041187418488e-05	11.532665509952514	134.97586256995487
SPECTRUM-OV-107 BO-3	60	intensity	0.00010965164589325664	5.07263828793232e-07	6.39624135291439	39.301309892237086
SPECTRUM-OV-003 P	60	intensity	0.00161801730920535	0.00010366543462125823	7.278174784602592	56.88926486994068
SPECTRUM-OV-077 BO	60	intensity	1.8303240168191937e-06	3.627147173572936e-10	10.309195236101198	104.27950641605162
SPECTRUM-OV-077 LA	60	intensity	0.0	0.0	0.0	-3.0
